time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2004-09-29T04:16:33.920Z,35.9355,-120.4888333,5.974,0.25,md,7,165,0.02162,0.02,nc,nc30500791,2017-01-08T23:14:04.183Z,"6 km NW of Parkfield, California",earthquake,0.76,1.62,,1,automatic,nc,nc
2004-09-29T04:15:33.900Z,35.85,-120.396,4.649,1.84,md,25,57,0.01351,0.05,nc,nc30500790,2017-01-08T23:14:00.656Z,"6 km SSE of Parkfield, California",earthquake,0.21,0.34,0.19,13,automatic,nc,nc
2004-09-29T04:14:29.000Z,35.9301667,-120.478,5.246,1.03,md,12,106,0.02973,0.04,nc,nc21400685,2017-01-08T23:13:56.893Z,"5 km NW of Parkfield, California",earthquake,0.39,0.9,0.07,4,automatic,nc,nc
2004-09-29T04:11:12.820Z,35.9655,-120.5136667,2.808,0.64,md,8,112,0.01441,0.03,nc,nc30500794,2017-01-08T23:13:52.961Z,"10 km NW of Parkfield, California",earthquake,0.38,0.89,0.1,2,automatic,nc,nc
2004-09-29T04:10:45.900Z,35.8861667,-120.4276667,5.65,1.23,md,14,105,0.02162,0.07,nc,nc21400689,2017-01-08T23:13:49.129Z,"1 km SSE of Parkfield, California",earthquake,0.44,0.83,0.16,6,automatic,nc,nc
2004-09-29T04:06:10.730Z,35.9231667,-120.4723333,3.874,0.95,md,21,93,0.01712,0.07,nc,nc21400694,2017-01-08T23:13:42.161Z,"4 km NW of Parkfield, California",earthquake,0.28,0.57,0.15,3,reviewed,nc,nc
2004-09-29T03:58:27.180Z,35.885,-120.4271667,5.514,2.22,md,26,81,0.02072,0.05,nc,nc30500796,2017-01-08T23:13:38.376Z,"1 km SSE of Parkfield, California",earthquake,0.23,0.31,0.04,26,automatic,nc,nc
2004-09-29T03:58:21.050Z,35.9135,-120.4556667,5.655,2.59,md,15,72,0.03243,0.06,nc,nc30500795,2017-01-08T23:13:34.338Z,"2 km NW of Parkfield, California",earthquake,0.35,0.71,0.04,8,automatic,nc,nc
2004-09-29T03:56:18.410Z,35.8411667,-120.3898333,8.543,1.09,md,8,123,0.04144,0.03,nc,nc21400696,2017-01-08T23:13:30.345Z,"7 km SSE of Parkfield, California",earthquake,0.55,1.36,0.06,4,automatic,nc,nc
2004-09-29T03:48:50.150Z,35.9261667,-120.4808333,4.58,1.04,md,15,94,0.02793,0.07,nc,nc21400699,2017-01-08T23:13:26.963Z,"5 km NW of Parkfield, California",earthquake,0.38,0.77,0.17,4,reviewed,nc,nc
2004-09-29T03:46:13.750Z,35.9486667,-120.5061667,5.076,1.05,md,10,67,0.01171,0.07,nc,nc21400704,2017-01-08T23:13:19.632Z,"8 km NW of Parkfield, California",earthquake,0.51,1.19,0.01,2,automatic,nc,nc
2004-09-29T03:40:01.810Z,35.7828333,-120.3243333,2.6,1.36,md,15,79,0.05405,0.04,nc,nc30228834,2017-01-08T23:13:12.403Z,"14 km NNE of Shandon, California",earthquake,0.23,1.07,0.04,3,reviewed,nc,nc
2004-09-29T03:39:54.470Z,35.929,-120.475,5.12,1.01,md,15,105,0.03243,0.04,nc,nc21400714,2017-01-08T23:13:08.564Z,"5 km NW of Parkfield, California",earthquake,0.34,0.72,0.09,3,reviewed,nc,nc
2004-09-29T03:38:24.710Z,35.8771667,-120.4273333,4.912,1.41,md,23,55,0.02162,0.05,nc,nc21400716,2017-01-08T23:13:04.931Z,"2 km S of Parkfield, California",earthquake,0.29,0.5,0.18,10,reviewed,nc,nc
2004-09-29T03:36:45.430Z,35.948,-120.5268333,9.71,0.66,md,8,103,0.01982,0.06,nc,nc21400719,2017-01-08T23:13:01.395Z,"10 km WNW of Parkfield, California",earthquake,0.83,2.81,0.1,2,automatic,nc,nc
2004-09-29T03:32:23.580Z,35.9248333,-120.474,3.83,1.63,md,18,96,0.03333,0.08,nc,nc30500804,2017-01-08T23:12:57.795Z,"4 km NW of Parkfield, California",earthquake,0.3,0.7,0.22,6,automatic,nc,nc
2004-09-29T03:31:08.490Z,35.7935,-120.3421667,8.465,1.66,md,23,68,0.03874,0.04,nc,nc30500803,2017-01-08T23:12:53.992Z,"14 km SE of Parkfield, California",earthquake,0.23,0.49,0.05,15,automatic,nc,nc
2004-09-29T03:30:15.010Z,35.9276667,-120.4841667,4.763,1.03,md,11,101,0.02523,0.04,nc,nc21400725,2017-01-08T23:12:50.189Z,"Central California",earthquake,0.69,0.76,0.26,4,automatic,nc,nc
2004-09-29T03:24:53.230Z,35.9351667,-120.4843333,4.706,1.03,md,12,108,0.02342,0.03,nc,nc30500780,2017-01-08T23:12:36.155Z,"6 km NW of Parkfield, California",earthquake,0.37,0.75,0.26,4,automatic,nc,nc
2004-09-29T03:24:11.720Z,35.9443333,-120.5088333,4.493,1.05,md,9,69,0.01441,0.07,nc,nc30500779,2017-01-08T23:12:32.810Z,"8 km NW of Parkfield, California",earthquake,0.66,1.01,0.02,2,automatic,nc,nc
2004-09-29T03:23:24.880Z,35.8806667,-120.426,5.621,1.1,md,12,90,0.01982,0.05,nc,nc21400668,2017-01-08T23:12:29.315Z,"2 km SSE of Parkfield, California",earthquake,0.48,1.1,0.1,4,automatic,nc,nc
2004-09-29T03:18:53.730Z,35.8725,-120.4168333,5.899,0.58,md,7,104,0.01532,0.01,nc,nc30500799,2017-01-08T23:12:22.154Z,"3 km SSE of Parkfield, California",earthquake,0.6,1.53,0.08,3,automatic,nc,nc
2004-09-29T03:16:25.270Z,35.927,-120.4728333,4.774,1.23,md,13,102,0.03423,0.05,nc,nc30500798,2017-01-08T23:12:18.838Z,"4 km NW of Parkfield, California",earthquake,0.33,0.86,0.1,6,automatic,nc,nc
2004-09-29T03:15:58.460Z,35.925,-120.4735,4.807,1.91,md,23,55,0.03423,0.05,nc,nc21400705,2017-01-08T23:12:15.017Z,"4 km NW of Parkfield, California",earthquake,0.22,0.34,0.11,13,automatic,nc,nc
2004-09-29T03:12:25.350Z,35.898,-120.44,4.87,2.28,md,34,45,0.03514,0.08,nc,nc21400646,2017-01-08T23:12:10.200Z,"0 km WSW of Parkfield, California",earthquake,0.2,0.35,0.1,25,automatic,nc,nc
2004-09-29T03:08:43.580Z,35.9366667,-120.4861667,5.14,0.77,md,15,108,0.02162,0.04,nc,nc30228832,2017-01-08T23:12:04.772Z,"6 km NW of Parkfield, California",earthquake,0.36,0.63,0.18,2,reviewed,nc,nc
2004-09-29T03:07:40.770Z,35.9328333,-120.4825,8.864,1.8,md,35,53,0.02252,0.05,nc,nc21400648,2017-01-08T23:11:59.830Z,"5 km NW of Parkfield, California",earthquake,0.2,0.28,0.12,23,reviewed,nc,nc
2004-09-29T03:01:05.130Z,35.9278333,-120.4546667,4.663,1.35,md,11,178,0.04865,0.13,nc,nc21400713,2017-01-08T23:11:53.950Z,"3 km NNW of Parkfield, California",earthquake,0.86,1.56,0.11,5,automatic,nc,nc
2004-09-29T02:48:50.060Z,35.8545,-120.3971667,4.672,1.08,md,8,130,0.01802,0.01,nc,nc30500802,2017-01-08T23:11:40.581Z,"5 km SSE of Parkfield, California",earthquake,0.43,0.84,0.29,4,automatic,nc,nc
2004-09-29T02:48:38.430Z,35.9316667,-120.4793333,5.506,1.04,md,10,107,0.02793,0.03,nc,nc30500801,2017-01-08T23:11:36.851Z,"5 km NW of Parkfield, California",earthquake,0.41,1,0.03,3,automatic,nc,nc
2004-09-29T02:48:14.510Z,35.9601667,-120.5163333,3.928,0.89,md,9,98,0.01712,0.06,nc,nc30500800,2017-01-08T23:11:33.176Z,"10 km NW of Parkfield, California",earthquake,0.43,1.08,0.23,2,automatic,nc,nc
2004-09-29T02:47:22.240Z,35.8608333,-120.4113333,4.672,1.42,md,16,110,0.02252,0.04,nc,nc21400724,2017-01-08T23:11:29.543Z,"4 km SSE of Parkfield, California",earthquake,0.43,0.67,0.3,6,automatic,nc,nc
2004-09-29T02:46:31.870Z,35.8868333,-120.3921667,4.852,1.39,md,10,181,0.009009,0.1,nc,nc30506432,2017-01-08T23:11:25.823Z,"3 km ESE of Parkfield, California",earthquake,0.95,0.96,0.18,4,automatic,nc,nc
2004-09-29T02:45:37.040Z,35.8791667,-120.4261667,5.161,1.21,md,14,85,0.01982,0.03,nc,nc30506431,2017-01-08T23:11:22.000Z,"2 km SSE of Parkfield, California",earthquake,0.62,1.26,0.15,8,automatic,nc,nc
2004-09-29T02:42:49.600Z,35.8785,-120.4278333,5.626,2.94,md,55,42,0.02162,0.04,nc,nc21400733,2017-01-08T23:11:17.220Z,"2 km S of Parkfield, California",earthquake,0.12,0.2,0.09,57,reviewed,nc,nc
2004-09-29T02:42:39.080Z,35.8013333,-120.3525,11.005,1.14,md,7,147,0.08018,0.02,nc,nc30506430,2017-01-08T23:11:10.845Z,"13 km SSE of Parkfield, California",earthquake,0.82,2.23,,1,automatic,nc,nc
2004-09-29T02:40:15.100Z,35.7946667,-120.3481667,9.488,2.06,md,36,52,0.03694,0.04,nc,nc30506429,2017-01-08T23:11:06.190Z,"13 km SSE of Parkfield, California",earthquake,0.23,0.36,0.12,23,automatic,nc,nc
2004-09-29T02:36:33.010Z,35.8703333,-120.4173333,5.677,1.07,md,13,87,0.01712,0.04,nc,nc30506428,2017-01-08T23:11:00.648Z,"3 km SSE of Parkfield, California",earthquake,0.77,1.3,0.28,7,automatic,nc,nc
2004-09-29T02:33:45.020Z,35.8535,-120.3955,4.762,3.06,md,59,40,0.01712,0.04,nc,nc21400579,2017-01-08T23:10:56.180Z,"6 km SSE of Parkfield, California",earthquake,0.13,0.21,0.09,77,reviewed,nc,nc
2004-09-29T02:30:05.020Z,35.9393333,-120.484,10.05,1.18,md,17,119,0.01982,0.04,nc,nc21400572,2017-01-08T23:10:49.938Z,"6 km NW of Parkfield, California",earthquake,0.37,0.83,0.1,2,reviewed,nc,nc
2004-09-29T02:23:42.870Z,35.792,-120.3428333,8.472,1.89,md,35,39,0.03964,0.05,nc,nc21400570,2017-01-08T23:10:45.330Z,"14 km SE of Parkfield, California",earthquake,0.2,0.39,0.13,18,automatic,nc,nc
2004-09-29T02:18:48.650Z,35.9506667,-120.5041667,5.346,0.76,md,15,63,0.009009,0.05,nc,nc30228831,2017-01-08T23:10:36.454Z,"8 km NW of Parkfield, California",earthquake,0.4,0.67,0.18,2,reviewed,nc,nc
2004-09-29T02:17:55.800Z,35.9381667,-120.4863333,5.127,1.14,md,24,112,0.01982,0.04,nc,nc21400567,2017-01-08T23:10:32.888Z,"6 km NW of Parkfield, California",earthquake,0.27,0.38,0.07,5,reviewed,nc,nc
2004-09-29T02:16:44.650Z,35.966,-120.5176667,4.508,0.64,md,8,99,0.01441,0.02,nc,nc21400576,2017-01-08T23:10:29.269Z,"10 km NW of Parkfield, California",earthquake,0.5,1.14,0.1,2,automatic,nc,nc
2004-09-29T02:12:06.740Z,35.9348333,-120.4911667,8.713,1.07,md,5,198,0.01982,0.01,nc,nc30506426,2017-01-08T23:10:25.632Z,"6 km NW of Parkfield, California",earthquake,1.66,1.3,0.09,3,automatic,nc,nc
2004-09-29T02:11:46.850Z,35.9385,-120.49,9.35,1.7,md,41,58,0.01892,0.06,nc,nc21400564,2017-01-08T23:10:20.980Z,"6 km NW of Parkfield, California",earthquake,0.18,0.28,0.11,19,reviewed,nc,nc
2004-09-29T02:10:42.960Z,35.9728333,-120.5375,6.345,1.2,md,11,68,0.01982,0.04,nc,nc30506425,2017-01-08T23:10:15.497Z,"12 km NW of Parkfield, California",earthquake,0.56,0.86,0.11,3,automatic,nc,nc
2004-09-29T02:10:12.670Z,35.873,-120.4003333,6.138,0.82,md,7,143,0.009009,0.02,nc,nc30506424,2017-01-08T23:10:11.735Z,"4 km SE of Parkfield, California",earthquake,2.06,0.96,0.15,3,automatic,nc,nc
2004-09-29T02:10:02.190Z,35.8873333,-120.4251667,3.85,1.83,md,8,142,0.04865,0.07,nc,nc30506423,2017-01-08T23:10:07.920Z,"1 km SSE of Parkfield, California",earthquake,0.41,1.36,0.29,3,automatic,nc,nc
2004-09-29T02:06:25.570Z,35.8716667,-120.419,5.182,2.37,md,38,38,0.01712,0.04,nc,nc30500773,2017-01-08T23:10:02.710Z,"3 km SSE of Parkfield, California",earthquake,0.15,0.26,0.12,32,automatic,nc,nc
2004-09-29T02:05:28.020Z,35.8711667,-120.4193333,3.898,1.7,md,6,149,0.01802,0.05,nc,nc30500772,2017-01-08T23:09:56.976Z,"3 km SSE of Parkfield, California",earthquake,0.85,0.98,0.09,4,automatic,nc,nc
2004-09-29T02:05:18.020Z,35.9308333,-120.48,4.84,2.42,md,26,54,0.02793,0.05,nc,nc21400569,2017-01-08T23:09:53.324Z,"5 km NW of Parkfield, California",earthquake,0.22,0.3,0.27,15,automatic,nc,nc
2004-09-29T02:03:19.300Z,35.9268333,-120.4745,5.014,1.11,md,17,100,0.01892,0.04,nc,nc30228559,2017-01-08T23:09:47.232Z,"4 km NW of Parkfield, California",earthquake,0.32,0.61,0.11,5,reviewed,nc,nc
2004-09-29T02:01:35.450Z,35.9058333,-120.449,5.604,2.29,md,40,42,0.03153,0.05,nc,nc21400563,2017-01-08T23:09:39.740Z,"1 km WNW of Parkfield, California",earthquake,0.18,0.26,0.1,31,reviewed,nc,nc
2004-09-29T01:59:45.260Z,35.8968333,-120.4415,5.124,2.13,md,42,52,0.03604,0.07,nc,nc21400568,2017-01-08T23:09:33.350Z,"0 km WSW of Parkfield, California",earthquake,0.19,0.31,0.11,36,reviewed,nc,nc
2004-09-29T01:59:28.310Z,35.8636667,-120.4146667,4.765,1.51,md,19,64,0.02072,0.05,nc,nc30506427,2017-01-08T23:09:27.723Z,"4 km SSE of Parkfield, California",earthquake,0.3,0.47,0.35,11,automatic,nc,nc
2004-09-29T01:56:21.550Z,35.8735,-120.417,5.599,0.66,md,8,101,0.01532,0.01,nc,nc30506422,2017-01-08T23:09:20.417Z,"3 km SSE of Parkfield, California",earthquake,1.55,1.95,0.02,3,automatic,nc,nc
2004-09-29T01:55:37.460Z,35.8015,-120.3535,9.178,2.23,md,37,42,0.02973,0.04,nc,nc30506421,2017-01-08T23:09:16.040Z,"13 km SSE of Parkfield, California",earthquake,0.16,0.3,0.12,37,automatic,nc,nc
2004-09-29T01:53:35.140Z,35.8975,-120.4408333,5.874,3.41,ml,62,39,0.03604,0.07,nc,nc21400562,2017-01-08T23:09:09.130Z,"0 km WSW of Parkfield, California",earthquake,0.14,0.2,,13,reviewed,nc,nc
2004-09-29T01:51:23.530Z,35.9716667,-120.5355,5.694,1.07,md,14,65,0.01892,0.04,nc,nc21400571,2017-01-08T23:09:02.432Z,"12 km NW of Parkfield, California",earthquake,0.37,0.67,,1,reviewed,nc,nc
2004-09-29T01:49:02.640Z,35.9195,-120.465,8.111,0.41,md,8,139,0.03333,0.03,nc,nc30500775,2017-01-08T23:08:58.732Z,"3 km NW of Parkfield, California",earthquake,0.9,2.16,0.15,2,automatic,nc,nc
2004-09-29T01:47:28.500Z,35.942,-120.493,6.839,0.64,md,9,102,0.01441,0.03,nc,nc30500774,2017-01-08T23:08:55.305Z,"7 km NW of Parkfield, California",earthquake,0.58,1.51,0.11,2,automatic,nc,nc
2004-09-29T01:43:16.750Z,35.875,-120.4248333,4.839,0.64,md,8,81,0.01982,0.02,nc,nc21400574,2017-01-08T23:08:51.623Z,"2 km SSE of Parkfield, California",earthquake,0.71,1.45,0.02,3,automatic,nc,nc
2004-09-29T01:40:44.080Z,35.8638333,-120.4066667,4.152,1.41,md,18,73,0.01802,0.03,nc,nc21400558,2017-01-08T23:08:48.064Z,"4 km SSE of Parkfield, California",earthquake,0.28,0.54,0.3,10,reviewed,nc,nc
2004-09-29T01:40:17.160Z,35.964,-120.518,4.665,0.25,md,6,98,0.01622,0.02,nc,nc30506416,2017-01-08T23:08:44.560Z,"10 km NW of Parkfield, California",earthquake,0.57,1.39,,1,automatic,nc,nc
2004-09-29T01:39:54.580Z,35.929,-120.4768333,4.644,1.44,md,23,103,0.01982,0.06,nc,nc30228830,2017-01-08T23:08:40.781Z,"5 km NW of Parkfield, California",earthquake,0.29,0.42,0.17,11,reviewed,nc,nc
2004-09-29T01:39:24.550Z,35.8481667,-120.399,3.652,1.21,md,19,72,0.01171,0.03,nc,nc30228829,2017-01-08T23:08:36.919Z,"6 km SSE of Parkfield, California",earthquake,0.29,0.52,0.22,6,reviewed,nc,nc
2004-09-29T01:37:37.880Z,35.9435,-120.4975,6.534,0.74,md,7,140,0.01261,0.01,nc,nc30506415,2017-01-08T23:08:33.194Z,"7 km NW of Parkfield, California",earthquake,0.76,1.57,,1,automatic,nc,nc
2004-09-29T01:36:03.670Z,35.8786667,-120.4231667,4.912,0.98,md,15,86,0.01802,0.02,nc,nc30228459,2017-01-08T23:08:26.081Z,"2 km SSE of Parkfield, California",earthquake,0.38,0.61,0.01,3,reviewed,nc,nc
2004-09-29T01:31:16.100Z,35.837,-120.379,5.125,0.85,md,9,128,0.01622,0.02,nc,nc30506420,2017-01-08T23:08:22.360Z,"8 km SE of Parkfield, California",earthquake,0.46,0.75,0.22,5,automatic,nc,nc
2004-09-29T01:29:09.360Z,35.77,-120.3356667,10.182,0.93,md,7,142,0.05315,0.01,nc,nc30506419,2017-01-08T23:08:18.923Z,"13 km NNE of Shandon, California",earthquake,1.13,2.49,0.24,2,automatic,nc,nc
2004-09-29T01:28:07.240Z,35.9406667,-120.4906667,9.55,2.29,md,55,60,0.01622,0.06,nc,nc21400559,2017-01-08T23:08:13.990Z,"6 km NW of Parkfield, California",earthquake,0.15,0.19,0.1,59,reviewed,nc,nc
2004-09-29T01:27:27.710Z,35.9506667,-120.5046667,10.536,1.05,md,10,65,0.009009,0.02,nc,nc30506418,2017-01-08T23:08:08.175Z,"8 km NW of Parkfield, California",earthquake,0.77,2.16,0.03,3,automatic,nc,nc
2004-09-29T01:27:16.980Z,35.9286667,-120.479,9.427,0.25,md,7,106,0.04054,0.02,nc,nc30506417,2017-01-08T23:08:04.347Z,"5 km NW of Parkfield, California",earthquake,0.85,2.98,,1,automatic,nc,nc
2004-09-29T01:20:52.870Z,35.9716667,-120.525,6.997,1.25,md,7,134,0.01171,0.12,nc,nc30506413,2017-01-08T23:07:56.959Z,"11 km NW of Parkfield, California",earthquake,1.49,2.26,0.26,3,automatic,nc,nc
2004-09-29T01:19:40.800Z,35.931,-120.479,4.864,1.39,md,25,106,0.02162,0.05,nc,nc21400555,2017-01-08T23:07:53.153Z,"5 km NW of Parkfield, California",earthquake,0.27,0.4,0.12,9,reviewed,nc,nc
2004-09-29T01:18:57.970Z,35.8818333,-120.4285,5.189,0.58,md,7,92,0.02162,0.03,nc,nc30506412,2017-01-08T23:07:49.362Z,"2 km S of Parkfield, California",earthquake,1.02,1.88,0.08,3,automatic,nc,nc
2004-09-29T01:16:51.420Z,35.8738333,-120.4231667,5.346,1.55,md,36,55,0.01892,0.03,nc,nc21400553,2017-01-08T23:07:44.770Z,"2 km SSE of Parkfield, California",earthquake,0.18,0.3,0.15,15,reviewed,nc,nc
2004-09-29T01:14:45.530Z,35.9111667,-120.4788333,5.86,0.4,md,8,198,0.03514,0.04,nc,nc30506414,2017-01-08T23:07:39.491Z,"4 km WNW of Parkfield, California",earthquake,2.18,2.16,0.15,2,automatic,nc,nc
2004-09-29T01:11:42.670Z,35.9296667,-120.4786667,4.554,1.29,md,23,103,0.01982,0.05,nc,nc30228449,2017-01-08T23:07:32.411Z,"5 km NW of Parkfield, California",earthquake,0.28,0.45,0.14,9,reviewed,nc,nc
2004-09-29T01:08:27.090Z,35.8173333,-120.3658333,6.308,0.93,md,19,86,0.01712,0.04,nc,nc21400551,2017-01-08T23:07:28.878Z,"10 km SSE of Parkfield, California",earthquake,0.26,0.68,0.1,2,reviewed,nc,nc
2004-09-29T01:05:52.730Z,35.9216667,-120.4718333,5.4,0.71,md,11,125,0.03604,0.05,nc,nc21402183,2017-01-08T23:07:25.214Z,"4 km NW of Parkfield, California",earthquake,0.45,1.14,0.11,4,automatic,nc,nc
2004-09-29T01:03:40.750Z,35.9203333,-120.4753333,4.654,1.85,md,27,49,0.01351,0.06,nc,nc21400547,2017-01-08T23:07:20.420Z,"4 km WNW of Parkfield, California",earthquake,0.24,0.39,0.11,16,reviewed,nc,nc
2004-09-29T01:03:01.180Z,35.9363333,-120.488,4.847,1.16,md,13,103,0.02072,0.04,nc,nc30228476,2017-01-08T23:07:14.795Z,"6 km NW of Parkfield, California",earthquake,0.37,0.7,0.03,4,reviewed,nc,nc
2004-09-29T00:57:13.270Z,35.8833333,-120.4276667,5.066,1.13,md,20,72,0.02162,0.05,nc,nc21400549,2017-01-08T23:06:56.487Z,"1 km SSE of Parkfield, California",earthquake,0.35,0.68,0.15,5,reviewed,nc,nc
2004-09-29T00:54:46.060Z,35.8833333,-120.4291667,5.231,0.84,md,11,95,0.02252,0.04,nc,nc30506411,2017-01-08T23:06:52.761Z,"1 km S of Parkfield, California",earthquake,0.56,1.3,0.16,5,automatic,nc,nc
2004-09-29T00:52:08.240Z,35.9221667,-120.4771667,4.694,2.03,md,33,49,0.01441,0.1,nc,nc21400552,2017-01-08T23:06:38.920Z,"4 km WNW of Parkfield, California",earthquake,0.3,0.42,0.1,19,reviewed,nc,nc
2004-09-29T00:50:48.610Z,35.9343333,-120.4835,4.867,1.06,md,12,107,0.02432,0.04,nc,nc30506409,2017-01-08T23:06:31.852Z,"5 km NW of Parkfield, California",earthquake,0.37,0.83,0.06,4,automatic,nc,nc
2004-09-29T00:48:15.340Z,35.858,-120.4066667,4.652,1.39,md,17,80,0.02252,0.03,nc,nc30500771,2017-01-08T23:06:28.002Z,"5 km SSE of Parkfield, California",earthquake,0.33,0.51,0.25,10,automatic,nc,nc
2004-09-29T00:46:16.170Z,35.9701667,-120.5301667,4.734,1.39,md,15,59,0.01622,0.05,nc,nc30500769,2017-01-08T23:06:20.347Z,"11 km NW of Parkfield, California",earthquake,0.33,0.46,0.1,6,automatic,nc,nc
2004-09-29T00:45:56.750Z,35.9725,-120.5346667,3.675,0.25,md,8,87,0.01802,0.03,nc,nc30500768,2017-01-08T23:06:16.360Z,"12 km NW of Parkfield, California",earthquake,0.36,0.98,,1,automatic,nc,nc
2004-09-29T00:43:55.570Z,35.8913333,-120.4385,6.731,0.58,md,11,111,0.03153,0.06,nc,nc21400560,2017-01-08T23:06:12.566Z,"1 km SSW of Parkfield, California",earthquake,0.82,1.58,0.05,4,automatic,nc,nc
2004-09-29T00:38:40.410Z,35.9018333,-120.4475,9.604,1.85,md,28,53,0.03333,0.05,nc,nc30228474,2017-01-08T23:05:56.740Z,"1 km W of Parkfield, California",earthquake,0.3,0.4,0.12,17,reviewed,nc,nc
2004-09-29T00:38:17.060Z,35.854,-120.3983333,4.436,1.41,md,6,140,0.02793,0.02,nc,nc30506406,2017-01-08T23:05:51.242Z,"5 km SSE of Parkfield, California",earthquake,0.5,0.92,0.41,4,automatic,nc,nc
2004-09-29T00:38:09.940Z,35.9018333,-120.4455,5.124,1.95,md,26,54,0.03514,0.06,nc,nc21400545,2017-01-08T23:05:47.568Z,"1 km WNW of Parkfield, California",earthquake,0.27,0.49,0.16,14,reviewed,nc,nc
2004-09-29T00:34:40.510Z,35.8276667,-120.3703333,4.593,1.15,md,20,83,0.01351,0.05,nc,nc21400788,2017-01-08T23:05:39.824Z,"9 km SE of Parkfield, California",earthquake,0.32,0.46,0.13,2,reviewed,nc,nc
2004-09-29T00:25:23.830Z,35.8906667,-120.4673333,13.213,1.08,md,9,142,0.05586,0.11,nc,nc30500844,2017-01-08T23:05:25.388Z,"3 km WSW of Parkfield, California",earthquake,1.67,3.07,0.5,3,automatic,nc,nc
2004-09-29T00:23:52.070Z,35.9231667,-120.4715,4.84,2.2,md,32,55,0.03604,0.06,nc,nc30500843,2017-01-08T23:05:20.460Z,"4 km NW of Parkfield, California",earthquake,0.2,0.3,0.14,22,automatic,nc,nc
2004-09-29T00:22:33.540Z,35.815,-120.3648333,9.602,1.08,md,9,139,0.03514,0.03,nc,nc30500842,2017-01-08T23:05:15.255Z,"11 km SSE of Parkfield, California",earthquake,0.64,1.22,0.25,5,automatic,nc,nc
2004-09-29T00:20:47.480Z,35.9715,-120.5328333,6.094,1.67,md,15,64,0.01712,0.06,nc,nc21400783,2017-01-08T23:05:11.474Z,"12 km NW of Parkfield, California",earthquake,0.43,0.53,0.21,5,automatic,nc,nc
2004-09-29T00:18:54.790Z,35.9605,-120.5123333,2.405,1.42,md,15,127,0.01171,0.04,nc,nc30500766,2017-01-08T23:05:03.945Z,"9 km NW of Parkfield, California",earthquake,0.26,0.53,0.17,7,automatic,nc,nc
2004-09-29T00:18:27.700Z,35.8003333,-120.3411667,9.639,1.08,md,6,147,0.08649,0.01,nc,nc30500765,2017-01-08T23:05:00.372Z,"13 km SE of Parkfield, California",earthquake,1.48,3.76,0.05,2,automatic,nc,nc
2004-09-29T00:14:29.790Z,35.8908333,-120.4381667,6.032,0.66,md,5,213,0.04144,0.01,nc,nc21400532,2017-01-08T23:04:56.710Z,"1 km SSW of Parkfield, California",earthquake,1.63,2.57,,1,automatic,nc,nc
2004-09-29T00:10:21.960Z,35.9231667,-120.4755,3.89,1.59,md,14,92,0.03333,0.08,nc,nc30500764,2017-01-08T23:04:53.234Z,"4 km NW of Parkfield, California",earthquake,0.42,0.98,0.08,6,automatic,nc,nc
2004-09-29T00:08:59.510Z,35.7871667,-120.3346667,8.337,1.68,md,23,59,0.04595,0.04,nc,nc30500763,2017-01-08T23:04:49.516Z,"15 km NNE of Shandon, California",earthquake,0.25,0.57,0.18,15,automatic,nc,nc
2004-09-29T00:08:06.300Z,35.8005,-120.3475,9.102,1.39,md,15,79,0.03063,0.04,nc,nc21400530,2017-01-08T23:04:40.877Z,"13 km SE of Parkfield, California",earthquake,0.34,0.83,0.06,8,automatic,nc,nc
2004-09-29T00:06:07.390Z,35.9558333,-120.5095,5.109,0.25,md,7,107,0.01081,0.01,nc,nc30506398,2017-01-08T23:04:37.397Z,"9 km NW of Parkfield, California",earthquake,0.6,1.18,,1,automatic,nc,nc
2004-09-29T00:05:24.920Z,35.8156667,-120.3645,6.758,1.4,md,28,70,0.01712,0.06,nc,nc21400526,2017-01-08T23:04:32.930Z,"11 km SSE of Parkfield, California",earthquake,0.25,0.4,0.06,9,reviewed,nc,nc
2004-09-29T00:02:10.950Z,35.8963333,-120.4446667,10.212,1.1,md,13,121,0.04144,0.05,nc,nc30506397,2017-01-08T23:04:27.490Z,"1 km WSW of Parkfield, California",earthquake,0.59,1.09,0.09,6,automatic,nc,nc
2004-09-29T00:01:08.810Z,35.9733333,-120.5333333,5.154,1.66,md,33,50,0.01712,0.06,nc,nc21400525,2017-01-08T23:04:22.900Z,"12 km NW of Parkfield, California",earthquake,0.2,0.2,0.13,13,reviewed,nc,nc
2004-09-28T23:57:09.390Z,35.9356667,-120.4835,5.004,1.25,md,25,110,0.02342,0.05,nc,nc21400781,2017-01-08T23:04:13.060Z,"6 km NW of Parkfield, California",earthquake,0.27,0.37,0.11,9,reviewed,nc,nc
2004-09-28T23:55:09.050Z,35.886,-120.4315,6.401,1.79,md,12,99,0.02432,0.07,nc,nc30500841,2017-01-08T23:04:07.890Z,"1 km S of Parkfield, California",earthquake,0.62,1.49,0.09,4,automatic,nc,nc
2004-09-28T23:53:11.130Z,35.9285,-120.4815,5.18,1.06,md,12,103,0.02703,0.04,nc,nc21400780,2017-01-08T23:04:04.417Z,"5 km NW of Parkfield, California",earthquake,0.39,0.83,0.16,5,automatic,nc,nc
2004-09-28T23:50:00.520Z,35.951,-120.5061667,2.007,1.01,md,13,61,0.008108,0.18,nc,nc21400521,2017-01-08T23:04:00.694Z,"8 km NW of Parkfield, California",earthquake,0.44,0.65,,1,reviewed,nc,nc
